name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
san francisco,2015-11-05,17.7,7.7,12.4,17.7,7,12.2,5.3,62.7,0.201,100,4.17,rain,,,64.8,17,321.8,1023.4,46.9,16,124.3,10.8,6,,2015-11-05T06:39:04,2015-11-05T17:06:56,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
san francisco,2015-11-06,18.7,8.1,12.9,18.7,8.1,12.9,5.3,61.8,0,0,0,,,,68.4,18.8,310.4,1024.3,12.4,16,166.2,14.4,6,,2015-11-06T06:40:07,2015-11-06T17:05:58,0.89,Clear,Clear conditions throughout the day.,clear-day,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
san francisco,2015-11-07,18.5,7.6,13,18.5,6.7,12.9,7.3,69.7,0,0,0,,,,53.6,20.5,315.1,1020,21.4,16,154.7,13.3,6,,2015-11-07T06:41:11,2015-11-07T17:05:00,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
san francisco,2015-11-08,16.4,9.5,13.1,16.4,9.1,13.1,9,76.7,0.469,100,16.67,rain,,,,22.9,248.4,1016.1,69.2,15.6,81.6,7,3,,2015-11-08T06:42:15,2015-11-08T17:04:04,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
san francisco,2015-11-09,13.8,10.2,12.1,13.8,10.2,12.1,7.5,73.8,7.796,100,25,rain,,,51.3,25.2,234.3,1014.8,67.7,15.4,61.6,5.3,2,,2015-11-09T06:43:19,2015-11-09T17:03:10,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
san francisco,2015-11-10,15.7,7,11.4,15.7,6.3,11.1,5.5,67.8,0,0,0,,,,,19.7,327.8,1023,25.2,16,158,13.6,6,,2015-11-10T06:44:24,2015-11-10T17:02:18,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
san francisco,2015-11-11,16.2,6.2,10.9,16.2,5.4,10.8,5.9,72.2,0,0,0,,,,,17,329.4,1028.1,9.4,15.9,158.3,13.6,6,,2015-11-11T06:45:28,2015-11-11T17:01:27,1,Clear,Clear conditions throughout the day.,clear-day,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
san francisco,2015-11-12,17.3,6.8,11.6,17.3,5.8,11.4,6.3,71.1,0,0,0,,,,51.8,17.9,321.5,1023.3,12,16,154.8,13.4,6,,2015-11-12T06:46:32,2015-11-12T17:00:38,0,Clear,Clear conditions throughout the day.,clear-day,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
san francisco,2015-11-13,19.7,7,12.3,19.7,6.3,12.3,6.5,69.2,0,0,0,,,,,10.8,330.7,1018.5,5.8,15.9,150.6,13,6,,2015-11-13T06:47:37,2015-11-13T16:59:50,0.02,Clear,Clear conditions throughout the day.,clear-day,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
san francisco,2015-11-14,17.6,7.1,12.2,17.6,7.1,12.2,7.1,71.8,0,0,0,,,,,18.4,287.1,1013.6,11.5,14.6,151.8,13.2,6,,2015-11-14T06:48:41,2015-11-14T16:59:05,0.04,Clear,Clear conditions throughout the day.,clear-day,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
san francisco,2015-11-15,15,10.3,12.8,15,10.3,12.8,6.8,68,4.955,100,25,rain,,,70.4,49.7,282.4,1012.6,66,14.7,106.7,9.2,4,,2015-11-15T06:49:46,2015-11-15T16:58:21,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
san francisco,2015-11-16,16,7.9,11.6,16,5.7,10.8,-0.1,45.6,0.026,100,4.17,rain,,,47.8,28.3,322.5,1024.3,13.3,16,152.3,13.1,6,,2015-11-16T06:50:50,2015-11-16T16:57:38,0.11,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
san francisco,2015-11-17,16,10,12.7,16,10,12.7,7.3,70.5,0,0,0,,,,55.4,20.8,298.1,1026.6,38.9,15.9,138.1,12,6,,2015-11-17T06:51:54,2015-11-17T16:56:58,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
san francisco,2015-11-18,17.1,8.3,12.7,17.1,7.7,12.7,9.5,81.1,0,0,0,,,,45.3,22.6,289.2,1023.2,39.7,15.9,140.3,12.1,5,,2015-11-18T06:52:58,2015-11-18T16:56:20,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
san francisco,2015-11-19,19.4,8.6,13.5,19.4,8.6,13.5,9.2,75.9,0,0,0,,,,,14.6,313.5,1020.9,20.2,15.7,140.8,12.1,5,,2015-11-19T06:54:02,2015-11-19T16:55:43,0.26,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
san francisco,2015-11-20,19.2,10.7,13.8,19.2,10.7,13.8,10.2,79.8,0,0,0,,,,53.6,22.2,292.2,1019,26.6,15.8,135.6,11.6,5,,2015-11-20T06:55:05,2015-11-20T16:55:08,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
san francisco,2015-11-21,21,8.9,14.5,21,8.9,14.5,8.4,69.5,0,0,0,,,,,15,28.2,1018,35.2,15.7,130.5,11.3,5,,2015-11-21T06:56:08,2015-11-21T16:54:36,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
san francisco,2015-11-22,17.7,8.4,13.3,17.7,8.4,13.3,8.4,72.8,0,0,0,,,,,7.6,320.6,1015.1,62.6,15.3,99,8.5,5,,2015-11-22T06:57:11,2015-11-22T16:54:05,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
san francisco,2015-11-23,14.3,9.5,11.8,14.3,7,11.5,8.6,80.9,0,0,0,,,,,20.9,293.2,1013.7,63.9,13.3,128.8,11.1,5,,2015-11-23T06:58:14,2015-11-23T16:53:36,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
san francisco,2015-11-24,13.5,9.7,11.8,13.5,8.3,11.7,6.9,72.8,4.11,100,12.5,rain,,,52.2,36.8,250.6,1013,73.4,14.7,81.6,7,5,,2015-11-24T06:59:16,2015-11-24T16:53:09,0.49,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
san francisco,2015-11-25,11.7,5.9,8.5,11.7,3.8,7.8,3.1,70,2.506,100,12.5,rain,,,,17,322.2,1014.3,42.2,15.8,135,11.5,5,,2015-11-25T07:00:17,2015-11-25T16:52:45,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
san francisco,2015-11-26,12.4,4,8.1,12.4,1.8,7.1,-1.9,51.5,0,0,0,,,,42.5,21.5,18.3,1018.9,12,16,135.2,11.6,5,,2015-11-26T07:01:18,2015-11-26T16:52:22,0.5,Clear,Clear conditions throughout the day.,clear-day,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
san francisco,2015-11-27,13.7,4.8,8.9,13.7,2.8,7.9,-3.8,41.8,0,0,0,,,,46.4,19.5,13.4,1020.1,13.4,16,136.4,11.7,5,,2015-11-27T07:02:19,2015-11-27T16:52:01,0.52,Clear,Clear conditions throughout the day.,clear-day,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
san francisco,2015-11-28,13.3,5.7,8.7,13.3,3.3,7.3,-4.4,40,0,0,0,,,,38.9,19.9,71.1,1020.7,5.8,16,137.8,11.9,5,,2015-11-28T07:03:18,2015-11-28T16:51:42,0.54,Clear,Clear conditions throughout the day.,clear-day,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
san francisco,2015-11-29,12.6,3.4,7.9,12.6,1.8,6.9,-2.1,49.7,0,0,0,,,,,12.2,71.8,1022.1,15.7,16,136.4,11.7,5,,2015-11-29T07:04:18,2015-11-29T16:51:26,0.58,Clear,Clear conditions throughout the day.,clear-day,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
san francisco,2015-11-30,10.9,3.4,7.8,10.9,3.4,7.3,0.5,60.5,0,0,0,,,,53.1,14.5,59.2,1022.8,70,15.8,60.7,5.4,3,,2015-11-30T07:05:16,2015-11-30T16:51:11,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
san francisco,2015-12-01,12.9,6,9.5,12.9,4.6,8.9,1.6,58.1,0,0,0,,,,48.2,16.3,93.8,1023.2,51.4,15.9,109.2,9.4,5,,2015-12-01T07:06:14,2015-12-01T16:50:59,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
san francisco,2015-12-02,14,7.4,10.5,14,7.4,10.5,3.8,63.7,0,0,0,,,,,9.8,25.9,1021.7,74.2,15.5,62.5,5.4,3,,2015-12-02T07:07:11,2015-12-02T16:50:48,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
san francisco,2015-12-03,15.2,7.3,11.3,15.2,6.1,11.1,7.1,75.7,4.218,100,37.5,rain,,,63,35.3,174.4,1016.3,71.3,14.1,55.4,4.9,4,,2015-12-03T07:08:07,2015-12-03T16:50:40,0.76,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
san francisco,2015-12-04,14.2,6.9,10.5,14.2,6.9,10.2,7.6,82.5,0,0,0,,,,,11.6,55.7,1023.3,31.5,15.9,124.6,10.8,5,,2015-12-04T07:09:02,2015-12-04T16:50:34,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
san francisco,2015-12-05,11.7,6,9.3,11.7,4.9,9.2,6.3,82.2,0,0,0,,,,,10.1,49.9,1024.5,63.1,15.8,59.6,5.3,3,,2015-12-05T07:09:56,2015-12-05T16:50:30,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
san francisco,2015-12-06,15.8,9.6,13.2,15.8,8.7,13.1,9,76.6,0.151,100,4.17,rain,,,,16.1,109.9,1025.1,92.3,15.3,78.9,6.8,4,,2015-12-06T07:10:49,2015-12-06T16:50:28,0.9,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
san francisco,2015-12-07,14.6,11.7,13.3,14.6,11.7,13.3,11.8,90.6,0,0,0,,,,,9.7,350.8,1025.5,86.5,10.4,92.9,8.2,5,,2015-12-07T07:11:41,2015-12-07T16:50:28,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
san francisco,2015-12-08,14.8,10,13,14.8,10,13,11.2,88.8,0,0,0,,,,,8.7,0.9,1023.5,89.4,11.9,66.8,5.8,3,,2015-12-08T07:12:31,2015-12-08T16:50:30,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
san francisco,2015-12-09,18.4,12.2,15,18.4,12.2,15,12.2,84.1,0,0,0,,,,60.1,15.5,144.8,1019.5,90.4,14.6,64.7,5.5,3,,2015-12-09T07:13:21,2015-12-09T16:50:35,0.99,Overcast,Cloudy skies throughout the day.,cloudy,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
san francisco,2015-12-10,16.2,10.2,14,16.2,10.2,14,10.4,79.7,10.968,100,45.83,rain,,,59.1,33.1,223.7,1012.8,93.9,13.6,104.1,8.9,5,,2015-12-10T07:14:09,2015-12-10T16:50:41,1,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
san francisco,2015-12-11,13.8,7.1,10.9,13.8,5.6,10.5,6.8,76.5,2.489,100,16.67,rain,,,71.4,24.4,282.3,1013,53.8,15.7,92.4,8,4,,2015-12-11T07:14:56,2015-12-11T16:50:50,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
san francisco,2015-12-12,13.6,6.4,10.8,13.6,5.9,10.4,6.3,74.4,0,0,0,,,,33.5,16.9,269.1,1020.8,61.6,16,116,10.1,5,,2015-12-12T07:15:42,2015-12-12T16:51:01,0.01,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
san francisco,2015-12-13,12.7,9,11,12.7,5.3,10.2,6.7,75.3,17.034,100,29.17,rain,,,62.6,38.8,266.6,1016.7,79.3,13.3,74.9,6.4,4,,2015-12-13T07:16:26,2015-12-13T16:51:13,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
san francisco,2015-12-14,13.1,6.5,9.5,13.1,4.2,8.5,1.4,57.7,0,0,0,,,,44.4,23.4,319.6,1020.1,27.9,16,122.6,10.6,5,,2015-12-14T07:17:09,2015-12-14T16:51:28,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
san francisco,2015-12-15,13.8,4.3,8.7,13.8,3.6,8.3,-0.4,55.4,0,0,0,,,,46.4,25.5,1.8,1021.9,9,16,127.5,11.1,5,,2015-12-15T07:17:51,2015-12-15T16:51:45,0.09,Clear,Clear conditions throughout the day.,clear-day,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
san francisco,2015-12-16,12.9,3.9,7.7,12.9,2.4,7.1,0.7,61.6,0,0,0,,,,,14.8,354.1,1024,26.6,16,120.2,10.4,5,,2015-12-16T07:18:31,2015-12-16T16:52:04,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
san francisco,2015-12-17,13,4.6,8.9,13,4.6,8.8,4.4,73.7,0,0,0,,,,,7.3,45.8,1024.3,60.8,16,98.4,8.6,4,,2015-12-17T07:19:09,2015-12-17T16:52:24,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
san francisco,2015-12-18,14.7,7.6,11,14.7,6.1,10.4,7.5,79.6,3.34,100,16.67,rain,,,47.9,22,149.4,1017.7,76.6,14.6,60.9,5.2,4,,2015-12-18T07:19:46,2015-12-18T16:52:47,0.24,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
san francisco,2015-12-19,13.1,8.6,10.6,13.1,6.8,10.2,6.8,78.4,0.594,100,12.5,rain,,,50,29.7,299.7,1016.3,56,15.1,86.1,7.6,4,,2015-12-19T07:20:21,2015-12-19T16:53:12,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
san francisco,2015-12-20,11.7,5.3,9.1,11.7,3.5,8.1,6.2,82.1,3.704,100,25,rain,,,54.6,24.8,138.7,1021.6,82.2,11.9,49.8,4.2,2,,2015-12-20T07:20:54,2015-12-20T16:53:39,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
san francisco,2015-12-21,14.3,10.6,12.8,14.3,10.6,12.8,11.8,93.7,12.906,100,100,rain,,,50.1,28.6,198.4,1017.1,100,7.5,27.8,2.3,2,,2015-12-21T07:21:26,2015-12-21T16:54:07,0.4,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
san francisco,2015-12-22,14.6,11.4,13.7,14.6,11.4,13.7,11.2,85.4,3.159,100,29.17,rain,,,70.4,49.7,269.7,1010.6,88.3,11.8,60.7,5.3,3,,2015-12-22T07:21:56,2015-12-22T16:54:37,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
san francisco,2015-12-23,13.2,9.2,10.8,13.2,5.8,9.7,3.5,61.5,0,0,0,,,,54.1,37.2,292.8,1015.6,46.2,15.9,113.2,9.9,5,,2015-12-23T07:22:24,2015-12-23T16:55:10,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
san francisco,2015-12-24,11.8,6.8,9.3,11.8,4.7,7.7,4.7,73.5,4.358,100,41.67,rain,,,56.1,35.5,272.8,1015.5,78.2,15.2,67.5,5.7,4,,2015-12-24T07:22:50,2015-12-24T16:55:44,0.49,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
san francisco,2015-12-25,11,3.9,7.4,11,1.9,6.3,1.8,68.2,0,0,0,,,,,19,349.5,1023.5,27.1,16,89.2,7.7,4,,2015-12-25T07:23:14,2015-12-25T16:56:19,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
san francisco,2015-12-26,11.7,3.8,7.6,11.7,2.4,6.5,-2.8,49.5,0,0,0,,,,33.5,19.7,47.5,1029.7,6.2,16,128,11.2,5,,2015-12-26T07:23:37,2015-12-26T16:56:57,0.51,Clear,Clear conditions throughout the day.,clear-day,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
san francisco,2015-12-27,8.4,0.4,5.1,7.9,-1.4,3.9,0.1,70.9,0,0,0,,,,,16.1,100.1,1024,57.7,15.9,73.1,6.3,5,,2015-12-27T07:23:57,2015-12-27T16:57:36,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
san francisco,2015-12-28,8.8,4,6.2,8.8,1.6,4.7,2.6,78.5,1.715,100,12.5,rain,,,,18.1,42.2,1018.1,53.9,14.8,93.6,8.1,4,,2015-12-28T07:24:16,2015-12-28T16:58:17,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
san francisco,2015-12-29,11.2,2.1,6.3,11.2,0.7,5.8,1.8,74.7,0,0,0,,,,,10.9,14.7,1019.8,10.5,15.8,120.3,10.5,5,,2015-12-29T07:24:33,2015-12-29T16:58:59,0.59,Clear,Clear conditions throughout the day.,clear-day,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
san francisco,2015-12-30,10.4,3.3,7.1,10.4,1.7,5.5,3.1,76.5,0.126,100,4.17,rain,,,,21.4,47.4,1024,65.1,14.9,53.2,4.6,2,,2015-12-30T07:24:47,2015-12-30T16:59:43,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
san francisco,2015-12-31,11.3,3.2,7.4,11.3,1,6,-0.1,60.5,0,0,0,,,,,18.9,53.2,1023.2,12.7,15.9,128,11.1,5,,2015-12-31T07:25:00,2015-12-31T17:00:28,0.67,Clear,Clear conditions throughout the day.,clear-day,"72585093228,KSFO,72493023230,KHWD,KOAK,72494023234"
